time,close,high,low,open,volumefrom,volumeto,conversionType,conversionSymbol
1608170340,21746.6,21773.4,21745.3,21773.4,1.591,34608.49,force_direct,
1608170400,21767.8,21767.8,21745,21746.6,3.586,77981.36,force_direct,
1608170460,21741.6,21767.8,21733.6,21767.8,13.08,284543.39,force_direct,
1608170520,21676.2,21741.6,21660.7,21741.6,11.72,254218.68,force_direct,
1608170580,21670.8,21676.2,21661.7,21676.2,1.59,34451.05,force_direct,
1608170640,21673.9,21682.5,21670.6,21670.8,1.035,22423.8,force_direct,
1608170700,21713.1,21720.1,21668.6,21673.9,5.414,117375.58,force_direct,
1608170760,21701.5,21713.1,21701.5,21713.1,0.2485,5395.8,force_direct,
1608170820,21730,21730,21701.5,21701.5,10.32,224186.49,force_direct,
1608170880,21720.1,21730,21719.2,21730,1.632,35445.7,force_direct,
1608170940,21723.5,21723.8,21714.5,21720.1,1.311,28464.03,force_direct,
1608171000,21717.9,21723.5,21705,21723.5,4.752,103192.61,force_direct,
1608171060,21731.5,21731.8,21717.9,21717.9,3.965,86145.05,force_direct,
1608171120,21786.5,21786.5,21731.5,21731.5,26.37,573899.93,force_direct,
1608171180,21820.1,21820.6,21786.5,21786.5,22.97,500915.16,force_direct,
1608171240,21820.1,21838.6,21820,21820.1,25.14,548773.87,force_direct,
1608171300,21825,21825,21820,21820.1,27.8,606743.02,force_direct,
1608171360,21823.5,21825,21803.6,21825,6.702,146233.93,force_direct,
1608171420,21818.2,21825,21818,21823.5,9.713,211985.81,force_direct,
1608171480,21822.3,21825,21818.2,21818.2,7.701,168069.83,force_direct,
1608171540,21813.7,21822.3,21813.7,21822.3,3.869,84397.78,force_direct,
1608171600,21900,21914.4,21813.7,21813.7,60.99,1335311.91,force_direct,
1608171660,21820.4,21900.1,21820.4,21900,12,262211.36,force_direct,
1608171720,21837.8,21856.1,21820.4,21820.4,6.868,150057.47,force_direct,
1608171780,21882.3,21882.3,21837.8,21837.8,15.73,343917.93,force_direct,
1608171840,21890,21938.9,21880,21882.3,12.26,268749.81,force_direct,
1608171900,21855.7,21890.1,21810.7,21890,17.17,375386.38,force_direct,
1608171960,21815.1,21855.7,21815.1,21855.7,4.219,92177.85,force_direct,
1608172020,21842.1,21848.2,21815.1,21815.1,4.167,90987.53,force_direct,
1608172080,21848.1,21849.7,21821.6,21842.1,10.22,223245.99,force_direct,
1608172140,21828,21848.1,21828,21848.1,7.422,162058.8,force_direct,
1608172200,21816.7,21839.8,21800.6,21828,7.418,161858.55,force_direct,
1608172260,21817.6,21839.2,21816.6,21816.7,2.014,43966.16,force_direct,
1608172320,21831.1,21831.1,21806.5,21817.6,8.617,188007.11,force_direct,
1608172380,21803.6,21840.9,21800.1,21831.1,10.41,227222.17,force_direct,
1608172440,21811.8,21821.8,21803,21803.6,10.57,230636.68,force_direct,
1608172500,21838.5,21838.5,21806.5,21811.8,4.441,96899.36,force_direct,
1608172560,21840.4,21843.1,21838.3,21838.5,1.405,30697.87,force_direct,
1608172620,21889,21889,21840.4,21840.4,1.343,29370.9,force_direct,
1608172680,21874,21899,21873.8,21889,7.171,156976.38,force_direct,
1608172740,21876.1,21893.4,21874,21874,1.476,32313.66,force_direct,
1608172800,21915.6,21915.6,21872.3,21876.1,7.45,163155.55,force_direct,
1608172860,21971,21990.9,21913.4,21915.6,39.67,871203.95,force_direct,
1608172920,21999.1,22000,21950.5,21971,16.43,361186.52,force_direct,
1608172980,22000,22000,21970.9,21999.1,7.891,173515.37,force_direct,
1608173040,21965.6,22000,21963.9,22000,6.503,142952.82,force_direct,
1608173100,21969.1,21981.6,21943.7,21965.6,19.17,420983.24,force_direct,
1608173160,21962.9,21973.6,21951.5,21969.1,9.45,207568.06,force_direct,
1608173220,21950,21963.7,21942.5,21962.9,9.881,216886.81,force_direct,
1608173280,21923.5,21961.5,21921.9,21950,15.65,343484.25,force_direct,
1608173340,21923.5,21932,21921.5,21923.5,10.24,224443.84,force_direct,
1608173400,21907.3,21923.6,21864.5,21923.5,26.49,579914.21,force_direct,
1608173460,21924.9,21925,21907.3,21907.3,2.05,44928.58,force_direct,
1608173520,21963.9,21972.5,21924.6,21924.9,14.83,325426.5,force_direct,
1608173580,21927.9,21963.9,21921.6,21963.9,9.237,202672.75,force_direct,
1608173640,21952.1,21953.5,21907.6,21927.9,6.191,135754.37,force_direct,
1608173700,21916.4,21952.1,21906,21952.1,1.89,41436.73,force_direct,
1608173760,21911.6,21916.4,21911.5,21916.4,6.34,138936.82,force_direct,
1608173820,21920.2,21933.1,21908.8,21911.6,7.05,154574.9,force_direct,
1608173880,21938.4,21938.4,21917.4,21920.2,2.067,45311.95,force_direct,
1608173940,21936.6,21946.4,21933.7,21938.4,2.101,46097.05,force_direct,
1608174000,21941.6,21951.2,21936.6,21936.6,5.406,118611.94,force_direct,
1608174060,21968.5,21970,21941.1,21941.6,6.715,147457.19,force_direct,
1608174120,21978.4,21978.4,21966.6,21968.5,4.417,97038.66,force_direct,
1608174180,21965.6,21978.4,21951.6,21978.4,1.178,25869.55,force_direct,
1608174240,22000,22000,21965.6,21965.6,50.26,1105753.13,force_direct,
1608174300,22097.4,22149.9,22000,22000,143.29,3159447.13,force_direct,
