unix,a,b,c,v,p,t,l,h,o
1609234837.553403,128.68,128.67,128.7,40284.51493963,126.47765,7386,122.55,130.5,1
1609234847.7752936,128.68,128.67,128.7,40284.51493963,126.47765,7386,122.55,130.5,1
1609234858.0161786,128.69,128.68,128.7,40284.51493963,126.47765,7386,122.55,130.5,1
1609234868.4130614,128.69,128.68,128.7,40284.51493963,126.47765,7386,122.55,130.5,1
1609234878.6473598,128.69,128.68,128.7,40284.51493963,126.47765,7386,122.55,130.5,1
1609234888.873604,128.69,128.68,128.7,40284.51493963,126.47765,7386,122.55,130.5,1
1609234899.3826363,128.69,128.68,128.7,40284.51493963,126.47765,7386,122.55,130.5,1
1609234909.6135786,128.69,128.68,128.7,40284.51493963,126.47765,7386,122.55,130.5,1
1609234919.8470263,128.69,128.68,128.7,40284.51493963,126.47765,7386,122.55,130.5,1
1609234930.5120804,128.69,128.68,128.68,40285.35352963,126.4777,7390,122.55,130.5,1
1609234941.059482,128.69,128.68,128.68,40285.35352963,126.4777,7390,122.55,130.5,1
1609234951.6071718,128.69,128.68,128.68,40285.35352963,126.4777,7390,122.55,130.5,1
1609234962.0567005,128.69,128.68,128.68,40285.35352963,126.4777,7390,122.55,130.5,1
1609234972.294803,128.69,128.68,128.68,40285.35352963,126.4777,7390,122.55,130.5,1
1609234982.5270393,128.69,128.68,128.68,40285.35352963,126.4777,7390,122.55,130.5,1
1609234992.778046,128.72,128.68,128.75,40373.85352963,126.48257,7408,122.55,130.5,1
1609235003.013712,128.69,128.68,128.75,40373.85352963,126.48257,7408,122.55,130.5,1
1609235013.252924,128.69,128.68,128.75,40373.85352963,126.48257,7408,122.55,130.5,1
1609235023.9064045,128.69,128.68,128.75,40373.85352963,126.48257,7408,122.55,130.5,1
1609235034.2404318,128.69,128.68,128.75,40373.85352963,126.48257,7408,122.55,130.5,1
1609235044.4774342,128.58,128.54,128.68,40374.55353004,126.48261,7415,122.55,130.5,1
1609235055.0262778,128.58,128.57,128.68,40374.55353004,126.48261,7415,122.55,130.5,1
1609235065.264191,128.59,128.58,128.68,40374.55353004,126.48261,7415,122.55,130.5,1
1609235075.5022738,128.63,128.6,128.64,40379.53181604,126.48288,7422,122.55,130.5,1
1609235085.7314155,128.61,128.57,128.64,40379.53181604,126.48288,7422,122.55,130.5,1
1609235095.9759283,128.58,128.57,128.64,40379.53181604,126.48288,7422,122.55,130.5,1
1609235106.214354,128.47,128.46,128.54,40381.99343745,126.483,7430,122.55,130.5,1
1609235116.6756673,128.47,128.46,128.54,40381.99343745,126.483,7430,122.55,130.5,1
1609235126.9103146,128.47,128.46,128.54,40381.99343745,126.483,7430,122.55,130.5,1
1609235137.1589532,128.4,128.36,128.46,40384.37390812,126.48312,7438,122.55,130.5,1
1609235147.3915458,128.4,128.39,128.46,40384.37390812,126.48312,7438,122.55,130.5,1
1609235157.6160688,128.4,128.39,128.46,40384.37390812,126.48312,7438,122.55,130.5,1
