unix,a,b,c,v,p,t,l,h,o
1608048794,19365.1,19365,19365.1,3694.33039,19321.13344,17467,19048.9,19551.5,1
1608048804,19365.1,19365,19365.1,3694.33039,19321.13344,17467,19048.9,19551.5,1
1608048815,19365.1,19365,19365.1,3694.332712,19321.13347,17468,19048.9,19551.5,1
1608048825,19373.4,19373.3,19369.5,3696.638556,19321.16291,17486,19048.9,19551.5,1
1608048835,19378,19377.9,19377.9,3697.343556,19321.17309,17492,19048.9,19551.5,1
1608048845,19378,19377.9,19377.9,3697.343556,19321.17309,17492,19048.9,19551.5,1
1608048855,19378,19377.9,19378,3697.356185,19321.17328,17494,19048.9,19551.5,1
1608048866,19378,19377.9,19377.9,3697.424496,19321.17433,17501,19048.9,19551.5,1
1608048876,19388.9,19388.8,19388.9,3700.103307,19321.22181,17513,19048.9,19551.5,1
1608048886,19388.9,19388.8,19388.8,3700.133307,19321.22235,17514,19048.9,19551.5,1
1608048896,19389,19388.9,19389,3701.133307,19321.24066,17518,19048.9,19551.5,1
1608048907,19389,19388.9,19389,3701.145336,19321.24088,17520,19048.9,19551.5,1
1608048917,19389.4,19389.3,19388.9,3701.580391,19321.24883,17522,19048.9,19551.5,1
1608048928,19391,19390.9,19391,3701.830391,19321.2535,17527,19048.9,19551.5,1
1608048938,19390.6,19390.5,19391,3703.055453,19321.27654,17537,19048.9,19551.5,1
1608048948,19386.4,19385,19383,3703.623485,19321.28642,17547,19048.9,19551.5,1
1608048959,19386.4,19386.3,19383,3703.623485,19321.28642,17547,19048.9,19551.5,1
1608048969,19386.4,19386.3,19386.4,3703.673485,19321.2873,17550,19048.9,19551.5,1
1608048979,19386.2,19386.1,19386.4,3703.673485,19321.2873,17550,19048.9,19551.5,1
1608048990,19387.2,19386.2,19387.5,3704.493555,19321.30182,17563,19048.9,19551.5,1
1608049000,19384.3,19384.2,19385.8,3704.498797,19321.30191,17564,19048.9,19551.5,1
1608049010,19386.4,19385,19386.4,3707.521513,19321.35092,17572,19048.9,19551.5,1
1608049020,19385.8,19385,19386,3707.980361,19321.3589,17582,19048.9,19551.5,1
1608049031,19386.1,19384.2,19386.3,3709.23518,19321.38048,17587,19048.9,19551.5,1
1608049041,19383.8,19381.9,19385,3709.348619,19321.38248,17592,19048.9,19551.5,1
1608049051,19384.4,19384.3,19385,3709.348619,19321.38248,17592,19048.9,19551.5,1
